"","WEA","UnixDT","DateTime","ActivePower_MAX","ActivePower_MEAN","ActivePower_MIN","NacelleWindSpeed_MAX","NacelleWindSpeed_MEAN","NacelleWindSpeed_MIN","Wind Speed Right-hand_MAX","Wind Speed Right-hand","Wind Speed Right-hand_MIN","Operating time - emergency brake routine"
"298","23WEA88868",1643765400,"02/02/2022 01:30",3500.64819335938,3073.30615234375,2540.38256835938,13.7024765014648,10.6565599441528,7.45184087753296,12.2210674285889,10.1988039016724,7.45019340515137,0
"299","23WEA88868",1643766000,"02/02/2022 01:40",3606.72119140625,2462.71337890625,2187.81201171875,13.8472232818604,10.6583604812622,6.8979640007019,12.5169849395752,10.2119455337524,7.97772121429443,0
"300","23WEA88868",1643766600,"02/02/2022 01:50",4592.61865234375,2607.333984375,1534.51159667969,13.6464309692383,10.85045337677,5.60161924362183,12.4844560623169,10.4393482208252,7.44034910202026,0
"301","23WEA88868",1643767200,"02/02/2022 02:00",2707.85815429688,2480.64721679688,2267.5947265625,14.0235977172852,10.9615840911865,7.41619491577148,12.9496364593506,10.6242704391479,8.41827297210693,0
"302","23WEA88868",1643767800,"02/02/2022 02:10",4618.09619140625,2741.56201171875,1993.17004394531,15.0266351699829,11.7325410842896,7.93729496002197,13.7948198318481,11.1949605941772,8.16639995574951,0
"303","23WEA88868",1643768400,"02/02/2022 02:20",2829.53149414062,2615.4111328125,2391.1298828125,14.2387056350708,11.3516101837158,6.66814947128296,12.6968975067139,10.8414535522461,7.89120435714722,0
"304","23WEA88868",1643769000,"02/02/2022 02:30",4542.15234375,2760.30053710938,2020.97790527344,14.6161479949951,11.4548072814941,7.6322455406189,13.4739227294922,10.9593143463135,7.94775104522705,0
"305","23WEA88868",1643769600,"02/02/2022 02:40",4493.22509765625,2658.50317382812,2115.68896484375,15.0999870300293,11.2805089950562,7.95969438552856,13.7649478912354,10.8791589736938,8.64976501464844,0
"306","23WEA88868",1643770200,"02/02/2022 02:50",4226.8271484375,2695.998046875,2322.27880859375,14.1340417861938,11.1504907608032,6.16794300079346,12.9902324676514,10.7435903549194,6.87848615646362,0
"307","23WEA88868",1643770800,"02/02/2022 03:00",4836.47802734375,2872.76391601562,2119.30639648438,14.9577465057373,11.456353187561,6.66647481918335,13.7948198318481,11.0170593261719,8.1797924041748,0
"308","23WEA88868",1643771400,"02/02/2022 03:10",2989.0234375,2435.26049804688,1711.94201660156,15.2288007736206,10.3616466522217,5.06575298309326,14.4017448425293,9.85638999938965,5.99986410140991,0
"309","23WEA88868",1643772000,"02/02/2022 03:20",4065.98510742188,2485.09912109375,1743.43347167969,14.4616279602051,9.75811767578125,5.28597736358643,13.2973318099976,9.41345310211182,6.61695766448975,0
"310","23WEA88868",1643772600,"02/02/2022 03:30",2791.287109375,2239.33666992188,1505.70190429688,13.8810405731201,9.37976360321045,5.09757137298584,12.6556463241577,9.08437919616699,6.25380373001099,0
"311","23WEA88868",1643773200,"02/02/2022 03:40",4001.00244140625,2388.8037109375,1444.658203125,13.601676940918,9.2041072845459,4.64333057403564,12.8414945602417,8.8619556427002,5.45580768585205,0
"312","23WEA88868",1643773800,"02/02/2022 03:50",3427.03491210938,2262.72998046875,1499.88525390625,14.3924751281738,9.44910526275635,4.79951333999634,13.1620330810547,9.06452465057373,5.7694525718689,0
"313","23WEA88868",1643774400,"02/02/2022 04:00",4125.3916015625,2903.1728515625,1429.78149414062,14.1142930984497,9.86435413360596,5.8904242515564,13.0289678573608,9.37460422515869,6.12309741973877,0
"314","23WEA88868",1643775000,"02/02/2022 04:10",2635.86547851562,2217.91088867188,1595.34912109375,14.7102823257446,10.3973360061646,5.22669458389282,13.3816432952881,9.91824245452881,6.35309267044067,0
"315","23WEA88868",1643775600,"02/02/2022 04:20",3316.54443359375,2548.8408203125,1643.04724121094,14.5934886932373,10.3556880950928,5.30008935928345,13.7349987030029,9.78359413146973,5.93800783157349,0
